2011,tt1527813,"Magic Valley",Jaffe Zinn,72,22,4,9,12,8,7,2,1,3,4,193439,1,3.1,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092783,1,1,2,1,0,
2010,tt1528312,"Route Irish",Ken Loach,127,7,2,13,32,30,15,6,4,1,17,175040,346,2.8,4,13,30,13,8,3,7,3.1,0,0,0,0,0,0,7,2.9,0,0,0,0,0,0,4,3,0,0,0,0,0,0,25,2.6,0,1,1,2,0,1,0,0,0,0,0,4097242,16,94,209,51,6,
2010,tt1528313,"Rien à déclarer",Dany Boon,208,9,11,27,50,53,21,16,3,11,7,173528,11918,2.5,259,430,569,473,301,303,17,2.9,1,0,2,1,0,0,3,3,0,0,0,0,0,0,86,3.6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097466,117,372,427,48,8,
2010,tt1528718,"Born to Raise Hell",Lauro Chartrand,316,35,2,12,30,39,41,61,24,23,49,186120,38,2.3,1,0,7,4,2,4,3,2.9,0,0,0,0,0,0,6,2.9,0,0,0,0,0,0,6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097125,9,22,192,154,55,
2010,tt1529316,"Picco",Philip Koch,11,1,0,3,0,2,0,2,0,1,2,180616,4,3,0,0,0,0,0,0,4,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3.2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097447,6,2,1,1,0,
2011,tt1529336,"Sulla strada di casa",Emiliano Corapi,5,0,1,1,1,1,0,0,0,1,0,199698,2,3.1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099191,0,2,5,5,2,
2010,tt1529572,"Trust",David Schwimmer,4085,360,383,838,1205,719,280,126,55,48,71,174066,1783,3.7,30,122,132,40,17,4,6,2.9,0,0,0,0,0,0,258,4,7,17,13,3,1,2,40,3.4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095296,757,3263,3005,272,44,
2011,tt1530488,"Der Preis",Elke Hauck,2,0,0,0,0,0,0,1,0,0,1,189858,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097215,0,0,0,1,0,
2010,tt1530975,"Putty Hill",Matthew Porterfield,176,27,6,24,24,25,12,17,10,14,17,179738,70,2.5,1,2,4,10,4,4,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,2,3.1,1,0,0,0,0,0,0,0,0,0,0,4723043,0,6,13,6,6,
2012,tt1531914,"Smitty",David M. Evans,101,20,5,10,5,14,13,10,1,8,15,202783,9,3.4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5162220,5,1,6,0,0,
2011,tt1533058,"Julia X",P.J. Pettiette,156,15,6,5,21,26,19,18,8,14,24,196222,171,1.8,0,3,9,16,13,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5162124,15,22,89,168,230,
2010,tt1533084,"The Traveler",Michael Oblowitz,750,29,21,36,55,89,116,132,92,89,91,192591,79,1.7,0,0,2,2,8,16,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5162126,0,7,38,30,28,
2011,tt1533749,"San Siu Lam Zi",Benny Chan,1898,219,161,375,521,291,143,59,28,22,79,174968,212,3.9,3,19,8,4,2,0,4,3.1,0,0,0,0,0,0,8,3.3,0,0,0,0,0,0,16,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097023,2802,12167,35338,14286,3828,
2010,tt1533813,"Un balcon sur la mer",Nicole Garcia,49,3,2,5,12,10,8,4,2,1,2,145167,1987,2.5,22,80,128,116,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117346,6,20,40,3,2,
2011,tt1534564,"Verbo",Eduardo Chapero-Jackson,21,7,0,1,4,0,1,2,3,1,2,175600,122,2.9,4,9,8,5,4,2,25,2.2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4904679,1,2,3,2,0,
2010,tt1534568,"Zeburâman: Zebura Shiti no gyakushû",Takashi Miike,98,29,4,9,17,15,10,4,2,2,6,184917,38,3,1,3,3,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116003,25,63,222,205,92,
2011,tt1535101,"Killing Bono",Nick Hamm,511,57,32,62,128,118,54,30,9,4,17,177164,744,3.5,16,37,52,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212522,225,817,541,54,8,
2011,tt1535110,"When Harry Tries to Marry",Nayan Padrai,140,19,7,8,11,17,20,20,11,11,16,192076,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161929,0,1,18,0,1,
2012,tt1535438,"Hope Springs",David Frankel,5602,299,325,793,1505,1356,664,304,134,102,120,185999,783,3,6,35,54,30,14,5,41,3.2,0,2,2,0,0,0,346,4.1,8,7,5,2,1,0,82,3.6,0,2,1,0,0,0,15,3.4,0,0,1,0,0,0,0,0,0,0,0,5968304,198,889,1823,249,35,
