2012,tt1866249,"The Sessions",Ben Lewin,,193256,781,3.9,10,57,37,11,1,0,70,3.8,0,3,2,2,0,0,140,4.1,8,3,7,2,0,0,23,3.1,0,0,0,0,2,0,11,3.2,0,0,0,0,0,0,
2010,tt0896872,"The Whistleblower",Larysa Kondracki,,146347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0,0,0,0,0,0,23,3.3,0,0,0,1,0,0,13,3.4,0,2,1,0,0,0,
2011,tt1699147,"Seven Days in Utopia",Matt Russell,,188872,19,2.9,0,0,1,1,1,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt3265404,"Sebunsu kôdo",Kiyoshi Kurosawa,,225364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,tt1261945,"Sex and the City 2",Michael Patrick King,,142555,3105,2.4,119,132,77,123,84,157,128,3.2,11,6,6,5,7,0,111,3.6,3,0,2,9,3,1,169,3.0,6,7,7,4,4,1,80,2.5,4,5,1,6,0,1,
2011,tt1411238,"No Strings Attached",Ivan Reitman,,185929,6300,2.9,58,116,215,193,106,53,83,3.3,3,4,4,2,2,0,587,4.1,9,9,8,3,2,0,191,3.4,3,0,5,3,0,3,149,3.5,4,6,4,12,2,3,
2013,tt1758795,"The To Do List",Maggie Carey,,191425,123,2.1,0,1,2,3,2,1,6,2.7,0,0,0,0,0,0,19,3.3,1,1,0,1,0,0,13,2.8,0,0,0,1,0,0,5,2.7,0,0,0,0,0,0,
2012,tt1800741,"Step Up Revolution",Scott Speer,,187274,2740,4.1,135,130,58,33,19,23,58,4.0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,110,4.1,1,3,0,0,0,0,15,3.5,0,0,0,1,0,0,
2011,tt1864455,"Penny's Shadow",Steven de Jong,,205128,23,3.2,0,0,1,2,0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,
2012,tt1770734,"Shadow Dancer",James Marsh,,187750,787,3.1,4,35,62,45,4,3,9,3.0,0,0,1,0,0,0,23,2.8,0,1,2,1,0,0,11,2.9,0,0,0,0,0,0,8,2.7,0,0,0,0,0,0,
2011,tt1836912,"Shaitan",Bejoy Nambiar,,217844,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt2070597,"Shanghai Calling",Daniel Hsia,,208516,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,tt1320296,"Shank",Mo Ali,,178085,208,1.9,2,6,7,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1633356,"Shark Night 3D",David R. Ellis,,180152,1065,1.5,6,10,32,57,63,118,25,2.4,0,0,1,2,4,2,48,2.5,1,0,3,3,2,0,47,2.4,0,1,2,1,3,2,18,2.5,0,0,0,1,5,3,
2012,tt2292182,"Shark Week",Christopher Ray,,223470,49,1.8,1,0,0,1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt2190397,"Sharqiya",Ami Livne,,201914,14,3.3,0,2,1,1,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,
2012,tt1727360,"She Wants Me",Rob Margolies,,203951,7,3.0,0,0,0,1,1,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,0,
2013,tt2445698,"Entre Nós",Paulo Morelli,,216858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,3.6,3,6,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt2088893,"Shell",Scott Graham,,219278,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt1535975,"Wiener Dog Nationals",Kevan Peterson,,223967,4,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,tt1817236,"Podslon",Dragomir Sholev,,195614,9,3.3,0,0,1,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1515091,"Sherlock Holmes: A Game of Shadows",Guy Ritchie,,173048,14327,4.0,215,588,417,198,81,45,356,3.9,8,20,10,5,2,0,1226,4.5,28,19,8,4,0,0,608,4.1,8,15,11,2,0,0,289,4.4,4,17,7,0,0,0,
2013,tt2347144,"Wara no tate",Takashi Miike,,214046,0,0,0,0,0,0,0,0,5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0,0,1,0,0,0,3,3.0,0,0,0,0,0,0,
