2010,tt1712573,"Strapped",Joseph Graham,,193243,3,3.1,0,1,0,0,0,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1210166,"Moneyball",Bennett Miller,,140005,3412,3.8,24,157,132,60,14,8,84,3.6,0,2,7,1,1,0,211,4.1,4,8,4,3,0,0,193,4.0,2,9,5,2,0,0,79,3.7,2,4,7,2,0,0,
2013,tt1731141,"Ender's Game",Gavin Hood,,45645,4669,3.5,69,198,177,124,65,43,129,3.3,1,5,4,2,1,1,551,4.0,20,18,15,11,3,4,172,3.8,3,6,5,3,1,0,57,4.0,2,4,7,1,0,0,
2012,tt1637656,"Strawberry Fields",Frances Lea,,197259,1,3.0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,tt1447972,"StreetDance 3D",Max Giwa,,176732,1124,3.5,67,80,43,34,16,17,7,3.3,0,0,0,0,0,0,8,3.3,1,0,0,0,0,0,41,3.6,0,3,0,2,0,1,0,0,0,0,0,0,0,0,
2012,tt1702009,"Strippers vs Werewolves",Jonathan Glendening,,199173,3,2.9,0,0,0,0,1,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt1791614,"Struck by Lightning",Brian Dannelly,,188838,260,3.7,12,9,10,7,2,1,5,3.2,0,0,0,0,0,0,30,3.6,1,1,2,1,0,1,10,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt2205697,"Stuck in Love",Josh Boone,,202794,299,3.9,4,6,11,1,2,0,34,3.6,0,0,3,0,0,0,137,4.4,6,1,0,0,1,0,21,3.3,0,2,0,0,0,0,10,3.4,0,0,0,0,0,0,
2012,tt2172071,"Student of the Year",Karan Johar,,212730,3,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt3142958,"Su ve Ates",Özcan Deniz,,221573,6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0,0,0,0,0,0,128,4.0,13,7,3,1,0,2,
2013,tt1559547,"Beautiful Creatures",Richard LaGravenese,,176164,4718,3.0,77,142,187,183,131,139,70,3.6,3,1,2,1,0,1,700,3.9,18,12,24,16,13,5,64,3.4,2,2,2,3,0,0,39,3.5,0,2,1,0,1,0,
2010,tt1440292,"Submarine",Richard Ayoade,,174643,890,3.7,15,32,36,17,9,7,13,3.0,0,0,0,1,0,0,32,3.8,2,1,0,0,0,0,28,3.6,1,0,0,0,0,0,6,3.1,0,0,0,0,0,0,
2010,tt1322385,"Submarino",Thomas Vinterberg,,177812,229,4.0,12,22,12,4,1,4,8,2.9,0,0,1,0,1,0,12,3.3,1,1,0,0,0,0,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt0978764,"Sucker Punch",Zack Snyder,,126882,11394,3.4,413,552,386,283,207,183,81,3.2,5,8,5,1,2,0,435,4.1,18,22,7,2,7,0,530,3.3,12,21,14,13,3,2,211,3.2,9,21,15,5,7,4,
2012,tt2167895,"Sudoeste",Eduardo Nunes,,202645,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0,1,0,0,0,0,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1727787,"El sueño de Iván",Roberto Santiago,,195905,2,3.1,0,0,0,0,0,0,13,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt1904835,"La suerte en tus manos",Daniel Burman,,201822,1,3.0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,14,3.2,0,2,1,0,0,0,1,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,
2010,tt1602572,"Sui yuet san tau",Alex Law,,179748,2,3.1,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,
2010,tt1569505,"Suicide Club",Olaf Saumer,,183959,29,3.6,1,4,0,0,0,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1615075,"Suing the Devil",Timothy A. Chey,,196027,1,3.0,0,1,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1400515,"Don't Let Him In",Kelly Smith,,195821,81,1.7,0,1,3,5,10,8,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1529336,"Sulla strada di casa",Emiliano Corapi,,199698,2,3.1,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt2184287,"Summer in February",Christopher Menaul,,200864,26,2.8,0,0,0,0,1,0,4,3.0,0,0,1,0,0,0,8,3.3,2,0,0,0,0,0,3,3.1,0,0,0,0,0,0,3,3.1,0,0,0,0,0,0,
2011,tt1738366,"The Dynamiter",Matthew Gordon,,190068,352,4.1,5,26,15,3,1,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt1517249,"Sunlight Jr.",Laurie Collyer,,199067,8,2.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1937339,"Sseo-ni",Hyeong-Cheol Kang,,196846,23,3.7,3,3,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
