2012,tt2088893,"Shell",Scott Graham,,219278,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt1535975,"Wiener Dog Nationals",Kevan Peterson,,223967,4,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,tt1817236,"Podslon",Dragomir Sholev,,195614,9,3.3,0,0,1,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1515091,"Sherlock Holmes: A Game of Shadows",Guy Ritchie,,173048,14327,4.0,215,588,417,198,81,45,356,3.9,8,20,10,5,2,0,1226,4.5,28,19,8,4,0,0,608,4.1,8,15,11,2,0,0,289,4.4,4,17,7,0,0,0,
2013,tt2347144,"Wara no tate",Takashi Miike,,214046,0,0,0,0,0,0,0,0,5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0,0,1,0,0,0,3,3.0,0,0,0,0,0,0,
2013,tt2636806,"Shirley: Visions of Reality",Gustav Deutsch,,224575,136,3.3,4,4,8,6,4,1,3,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9,0,0,0,0,0,0,3,2.9,0,0,0,0,0,0,
2010,tt1294212,"Shit Year",Cam Archer,,180617,6,2.9,1,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,tt1881024,"One in the Chamber",William Kaufman,,206618,54,2.4,0,0,10,0,5,0,5,2.9,0,0,0,0,0,0,9,3.3,0,0,0,1,0,0,12,3.0,0,0,0,0,0,0,5,2.9,0,0,0,0,0,0,
2011,tt1693110,"Showgirls 2: Penny's from Heaven",Rena Riffel,,215332,3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,tt1341710,"The Shrine",Jon Knautz,,186157,29,2.7,0,1,3,1,1,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,tt2988272,"Shuddh Desi Romance",Maneesh Sharma,,222976,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,tt1488594,"Shuffle",Kurt Kuenne,,205987,1,3.0,0,0,0,0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,
2010,tt1130884,"Shutter Island",Martin Scorsese,,132039,40343,4.3,1586,1703,424,362,155,165,247,3.9,2,9,7,3,0,0,1194,4.4,33,34,8,24,5,5,1534,4.3,19,51,14,4,3,0,1353,4.3,45,147,25,60,6,9,
