tt2369396,
tt0884726,
tt2741806,
tt1870419,
tt2617676,2024,460,292,175,701
tt1951216,36,210,578,137,17
tt2186812,
tt2885364,
tt2465578,
tt1786751,
tt1828970,
tt1828970,
tt2527186,
tt2011276,
tt2229511,
tt2988272,433,972,995,420,460
tt2649128,
tt2620736,
tt2241605,
tt2027064,
tt2708254,9,39,70,10,2
tt1462901,
tt1845838,
tt1667355,
tt2083231,11,27,185,190,53
tt1699755,3,14,54,22,3
tt2418558,
tt2576450,
tt1639826,
tt2224004,
tt2234025,
tt2609758,855,364,316,213,952
tt2275802,
tt2111392,4,11,25,21,8
tt0409379,2,9,13,14,1
tt2395199,
tt2481198,6,29,52,11,1
tt1662293,
tt1464539,
tt2106550,
tt1487931,
tt1906329,
tt1839522,
tt2369154,
tt0817545,
tt2024506,
tt1858481,
tt1376213,
tt2378884,
tt2463512,7,15,50,16,1
tt2908228,18,18,5,4,0
tt2007360,
tt2268573,
tt2093977,
tt1536437,
tt2309600,
tt2852376,
tt2328549,
tt1754811,3,3,13,7,6
tt2628316,
tt2853614,
tt1807944,
tt2334896,
tt2252680,
tt2551378,
tt2418440,
tt2072933,
tt2427502,
tt1650393,
tt2409302,
tt3066270,
tt2364949,4,28,88,31,11
tt2236054,
tt2369205,
tt2201221,
tt2210463,
tt2881698,
tt3078242,
tt1785669,
tt2055709,
tt1978524,
tt1839642,1,10,10,1,0
tt2395417,
tt2572632,
tt2351310,
tt2226519,
tt2395421,
tt2901736,
tt2371834,
tt1262990,
tt2650986,
tt2421416,
tt2403961,
tt2250234,
tt2991296,
tt1951095,
tt2504404,
tt2184287,
tt2147459,
tt2896036,
tt2737018,
tt2992146,
tt3159564,
tt3203910,
tt2112206,
tt2293138,
tt2194599,
tt2298384,
tt2042583,
tt2349460,481,326,263,99,173
tt1828959,
tt2178256,
tt2198956,
tt3142958,
tt1899142,
tt1816608,
tt1464191,
tt2294965,
tt2201548,
tt2402603,
tt3404158,
tt2381931,
tt1718747,
tt2325517,
tt3155604,
tt2446502,
tt2667550,
tt2801746,
tt1674047,
tt3146360,
tt2104837,
tt1517249,
tt2207072,
tt2272336,
tt1509788,
tt2611626,
tt2352488,
tt3104304,
tt2388805,
tt2343617,
tt1648208,
tt2793930,
tt2499414,
tt3663040,
tt2210834,
tt1808339,
tt1937269,
tt2981768,
tt2381962,
tt2217458,
tt2614860,
tt2900822,
tt2347144,
tt2717558,
tt2215457,
tt2518926,
tt2012665,
tt1425922,218,127,161,115,354
tt1839482,
tt2081438,
tt2552498,
tt2650642,
tt2835548,
tt2333508,
tt2061756,
tt1817276,
tt2518848,
tt2380207,
tt2186781,
tt2655788,
tt2017486,
tt2538128,
tt2542406,
tt2289538,
tt1922679,
tt2650718,
tt2635006,
tt2474438,
tt1462411,5,6,9,3,7
tt2915160,
tt2275471,
tt1833888,
tt2201251,
tt1686042,
tt2914838,
tt2278392,
tt3088580,
tt1680123,
tt2113792,
tt1885299,
tt1390539,
tt2113820,
tt1946310,
tt1964773,
tt2387806,
tt2357461,
tt2403021,
tt2297063,
tt2295564,
tt2786278,
tt1618432,3,2,15,8,1
tt2320073,
tt2338864,
tt2991092,
tt1766175,
tt2510268,
tt2449810,
tt2369041,
tt2924336,
tt2344672,
tt1502417,
tt2872810,
tt2221648,
tt2917336,
tt2231630,
tt1390398,24,38,21,8,0
tt1865545,
tt2343158,
tt2241691,
tt2414046,
tt2708764,
tt1797487,
tt2388819,
tt1227931,
tt2261434,
tt1930458,
tt2191082,
tt2397531,
tt2420886,
tt1863203,
tt2018079,
tt2231138,
tt2425886,
tt1037222,
tt1772262,
tt2622826,
tt2507592,
tt3107246,
tt2436046,
tt2322641,
tt2976920,
tt2776074,
tt1426363,
tt2875926,
tt2101507,
tt2328745,
tt2739338,207,43,28,17,97
tt2262175,
tt2298416,
tt2638104,
tt2381355,
tt2385882,
tt1815717,
tt2407380,
tt1877688,
tt1971514,
tt1584943,
tt2354215,
tt1992156,
tt2121304,
tt2119404,
tt2630134,
tt1778924,
tt2721712,
tt2493466,
tt2232578,
tt2231208,
tt2151915,
tt2444092,
tt2313896,
tt2636364,
tt2690160,
tt2450440,
tt2129887,
tt2645670,
tt2924590,
tt2404555,3,12,19,8,2
tt2602664,
tt1821617,
tt2384328,
tt2315628,
tt2822400,
tt1340803,
tt2517558,
tt2295196,
tt2430044,
tt2534648,
tt2364659,
tt2280964,
tt1691153,
tt2364006,
tt3160230,
tt2051850,
tt2614032,
tt2338846,
tt1710393,
tt3183630,
tt2368525,
tt2626926,
tt3244512,
tt1196124,
tt3102906,
tt2295750,
tt1872102,
tt2065945,
tt2145637,
tt1872101,
tt1240899,
tt2709764,
tt2179027,
tt2274172,
tt1669814,
tt1536051,
tt3153634,
tt2769896,
tt2388821,
tt2009606,
tt3265462,
tt1830495,
tt2795848,
tt2608726,
tt1729674,
tt2960270,
tt2846972,
tt3100636,
tt1982177,
tt1808518,
tt2855026,
tt2418372,
tt2454430,
tt3392330,
tt2234032,
tt2176786,
tt2144007,
tt2296935,
tt2356464,
tt2141777,
tt0804509,
tt1852137,
tt2250564,
tt2081367,
tt1675759,
tt1671446,
tt3184096,
tt2643394,
tt1874434,
tt1423636,
tt1376713,
tt2798170,
tt2524568,
tt2844994,
tt1986769,
tt3397026,
tt2004271,
tt2100575,
tt3148468,
tt2636806,
tt2419506,
tt3112900,
tt1343103,
tt2115325,
tt1568799,
tt2634414,
tt3043594,
tt2185384,
tt2289526,
tt2946582,
tt2996932,
tt1966637,
tt2637978,
tt3032300,
tt2112136,
tt3054776,
tt2947742,
tt3159812,
tt2416376,
tt3194474,
tt3083006,
tt2538654,
tt2597718,
tt2319018,
tt2871116,
tt2203898,
tt1798108,
tt2150511,
tt2608998,
tt2624316,
tt2102502,
tt3269074,
tt2055790,
tt2607336,
tt2719094,
tt2215515,
tt2229377,
tt1763305,
tt2855342,
tt2852394,
tt3223280,
tt1935742,
tt3249158,
tt2932606,
tt2542616,
tt2597216,
tt2403981,
tt3219310,
tt2654428,
tt2334779,
tt3077818,
tt2139725,
tt2363115,
tt2693702,
tt2992590,
tt2799596,
tt1734429,
tt3105008,
tt3386254,
tt2651916,
tt2361846,
tt2326124,
tt3091126,
tt2904616,
tt2650548,
tt2405372,
tt2290129,
tt2217777,
tt2476552,
tt2847238,
tt2719868,
tt1634055,
tt2622156,
tt1535975,
tt2670524,
tt2636178,
tt2634394,
tt2342287,
tt2848070,
tt3077150,
tt1956618,
tt2593230,
tt2321195,
tt1737680,
tt2637994,
tt2916510,
tt2763400,
tt3067878,
tt1376205,
tt2847090,
tt2771926,
tt2852460,
tt3013018,
tt2198235,
tt2397431,
tt2865688,
tt2543336,
tt2671980,
tt2990702,
tt2562726,
tt2640674,
tt3138596,
tt2658428,
tt2991008,
tt2186566,
tt2736928,
tt2257816,
tt1842446,
tt2077703,
tt3265404,
tt2403453,
tt3140434,
tt2402577,
tt1590764,
tt2594078,
tt2551492,
tt2493318,
tt3210602,
tt2181961,
tt2473718,
tt2302969,
tt1949583,
tt3063462,
tt2408734,
tt2390630,
tt1562848,
tt1825806,
tt2488740,
tt1680303,
tt3092086,
tt2324730,
tt2332623,
tt3062242,
tt2700582,
tt2600730,
tt3176304,
tt2779998,
tt2486148,
tt2665182,
tt2063876,
tt2493386,
tt1025102,
tt3253548,
tt3422390,
tt2509660,
tt3042946,
tt1951099,
tt2707804,
tt3425108,
tt3013930,
tt2559122,
tt2091295,
tt2094990,
tt3112992,
tt3053378,
tt3118706,
tt1854589,
tt2876358,
tt2296835,
tt2520394,
tt3342262,
tt2200144,
tt2734790,
tt2393825,
tt2589092,
tt3132086,
tt2325761,
tt2401912,
tt2753654,
tt3285802,
tt2736074,
tt2914060,
tt2511022,
tt2979414,
tt2542842,
tt2979572,
tt2230956,
tt3102382,
tt2301039,
tt2388621,
tt2589070,
tt2361110,
tt2610798,
tt2594428,
tt2922690,
tt2904628,
tt2121250,
tt1817150,
tt2242174,
tt3019714,
tt3103334,
tt2792348,
tt2363363,
tt2526866,
tt3136252,
tt2363363,
tt2185374,
tt2352892,
tt3467452,
tt2571540,
tt2639514,
tt2925942,
tt2377398,
tt2736822,
tt3153668,
tt3106916,
tt2624626,
tt2083332,
tt2998526,
tt3400214,
tt1906422,
tt3394878,
tt3101742,
tt2914386,
tt2217829,
tt2480940,
tt3413534,
tt2716374,
tt3198544,
tt2901690,
tt2649174,
tt2768474,
tt1330613,
tt3331326,
tt2041335,
tt3043848,
tt2641648,
tt3121042,
tt2271287,
tt2641152,
tt1931515,
tt2347194,
tt2930974,
tt2767378,
tt3401962,
tt3405422,
tt3064998,
tt2943990,
tt2418298,
tt2980206,
tt2277308,
tt3667436,
tt2218772,
tt3151724,
tt2319993,
tt2852446,
tt2059227,
tt2877476,
tt2586394,
tt2375540,
tt3494184,
tt2203296,
tt2374196,
tt1773836,
tt2791018,
tt2956858,
tt3396636,
tt2167751,
tt2558484,
tt2662134,
tt2173190,
tt3188750,
tt3114180,
tt3004010,
tt3095256,
tt2533492,
tt2147591,
tt2447918,
tt1841490,
tt2375735,
tt2125681,
tt2657944,
